lineage,date,kind,mechanism,age_days
lineage_03578,2024-03-26 18:09:21+00:00,suppression,predicate,2352
lineage_03578,2024-07-16 09:31:31+00:00,suppression,predicate,2463
lineage_03578,2024-07-17 09:04:05+00:00,suppression,predicate,2464
lineage_03578,2025-10-09 11:03:39+00:00,suppression,predicate,2913
lineage_02603,2022-12-07 01:25:52+00:00,suppression,value,972
lineage_04229,2026-01-29 11:23:46+00:00,suppression,predicate,1215
lineage_02292,2021-12-04 13:28:51+00:00,suppression,predicate,172
lineage_02292,2021-12-06 15:35:32+00:00,suppression,value,174
lineage_02292,2021-12-18 05:22:16+00:00,suppression,predicate,185
lineage_02292,2022-01-05 09:08:55+00:00,suppression,value,203
lineage_02292,2022-02-10 15:12:17+00:00,suppression,value,240
lineage_02292,2022-03-03 14:20:53+00:00,suppression,value,261
lineage_02292,2022-04-06 14:09:53+00:00,suppression,value,295
lineage_02292,2022-04-06 15:07:00+00:00,suppression,value,295
lineage_02292,2022-04-21 08:48:59+00:00,suppression,value,309
lineage_02292,2022-05-23 14:45:27+00:00,suppression,predicate,342
lineage_02292,2022-07-27 12:18:29+00:00,suppression,predicate,407
lineage_02292,2022-07-29 11:17:15+00:00,suppression,value,408
lineage_02292,2022-08-11 07:53:25+00:00,suppression,predicate,421
lineage_02292,2022-08-24 08:09:48+00:00,suppression,predicate,434
lineage_02292,2022-09-16 14:40:40+00:00,suppression,value,458
lineage_02292,2022-10-14 13:43:32+00:00,suppression,predicate,486
lineage_02292,2022-10-20 15:25:23+00:00,suppression,predicate,492
lineage_02292,2022-10-21 15:29:34+00:00,suppression,predicate,493
lineage_02292,2025-07-08 08:29:01+00:00,suppression,predicate,1483
lineage_02292,2025-11-10 12:52:54+00:00,suppression,predicate,1609
lineage_04243,2025-11-23 14:51:08+00:00,suppression,predicate,1201
lineage_04408,2024-03-26 12:28:49+00:00,suppression,value,646
lineage_04574,2022-09-29 09:15:10+00:00,suppression,predicate,31
lineage_04574,2022-09-29 09:20:08+00:00,suppression,predicate,32
lineage_04574,2023-01-06 15:35:34+00:00,suppression,predicate,131
lineage_04574,2025-07-14 10:04:39+00:00,suppression,value,1051
lineage_00567,2021-03-05 10:55:49+00:00,suppression,predicate,0
lineage_00567,2022-02-09 16:47:22+00:00,suppression,predicate,341
lineage_00567,2022-03-04 15:53:30+00:00,suppression,value,364
lineage_04258,2022-12-05 16:39:42+00:00,suppression,predicate,126
lineage_04258,2024-07-17 09:04:05+00:00,suppression,predicate,715
lineage_04558,2019-10-23 10:18:57+00:00,suppression,value,0
lineage_01809,2018-08-08 14:42:26+00:00,suppression,predicate,0
lineage_01809,2018-08-08 15:05:51+00:00,suppression,predicate,0
lineage_01960,2021-12-02 20:38:58+00:00,suppression,predicate,181
lineage_04578,2022-08-02 08:42:03+00:00,suppression,predicate,328
lineage_01302,2019-11-04 01:26:34+00:00,suppression,predicate,990
lineage_01302,2021-11-17 09:27:02+00:00,suppression,predicate,1734
lineage_01302,2022-01-28 22:43:11+00:00,suppression,value,1807
lineage_04605,2017-04-13 07:25:34+00:00,suppression,predicate,39
lineage_00714,2020-11-10 15:01:47+00:00,suppression,predicate,24
lineage_03632,2019-02-05 14:57:54+00:00,suppression,predicate,302
lineage_03690,2017-08-02 20:49:15+00:00,suppression,predicate,139
lineage_03101,2018-07-03 11:05:44+00:00,suppression,value,306
lineage_04125,2018-03-19 15:36:15+00:00,suppression,predicate,3
lineage_01293,2021-08-19 06:27:15+00:00,suppression,predicate,0
lineage_03927,2022-02-21 09:15:27+00:00,suppression,predicate,72
lineage_00792,2022-12-22 13:50:30+00:00,suppression,predicate,0
lineage_01009,2022-06-15 10:48:15+00:00,suppression,predicate,303
lineage_01009,2022-06-27 14:46:18+00:00,suppression,predicate,316
lineage_00304,2022-06-15 10:48:15+00:00,suppression,predicate,0
lineage_00794,2022-06-15 10:48:15+00:00,suppression,predicate,303
lineage_00102,2021-12-01 13:10:56+00:00,suppression,predicate,1799
lineage_02484,2023-01-11 22:39:15+00:00,suppression,value,0
lineage_02484,2023-01-11 22:47:12+00:00,suppression,value,0
lineage_02484,2024-08-29 18:41:50+00:00,suppression,value,595
lineage_02484,2024-12-27 15:38:02+00:00,suppression,value,715
lineage_02484,2025-06-23 09:43:43+00:00,suppression,predicate,893
lineage_02484,2025-10-09 11:03:39+00:00,suppression,value,1001
lineage_02484,2025-10-17 02:12:13+00:00,suppression,value,1009
lineage_02484,2025-12-09 02:44:51+00:00,suppression,predicate,1062
lineage_01286,2021-11-20 10:33:43+00:00,suppression,predicate,1788
lineage_01286,2022-02-05 20:38:10+00:00,suppression,predicate,1866
lineage_01286,2022-02-11 10:58:30+00:00,suppression,predicate,1871
lineage_01286,2022-03-11 10:46:25+00:00,suppression,predicate,1899
lineage_01286,2023-07-05 08:37:17+00:00,suppression,predicate,2380
lineage_01286,2024-08-29 12:43:32+00:00,suppression,predicate,2801
lineage_00006,2022-06-12 15:30:17+00:00,suppression,predicate,101
lineage_01813,2022-06-21 12:38:06+00:00,suppression,value,11
lineage_04468,2024-12-27 15:38:02+00:00,suppression,value,913
lineage_04468,2026-03-01 02:47:59+00:00,suppression,value,1341
lineage_01305,2022-10-24 10:05:50+00:00,suppression,predicate,277
lineage_01305,2022-10-24 23:55:08+00:00,suppression,predicate,277
lineage_01305,2022-10-25 00:03:25+00:00,suppression,predicate,277
lineage_01305,2022-10-25 00:13:12+00:00,suppression,predicate,277
lineage_01305,2022-10-25 10:29:41+00:00,suppression,predicate,278
lineage_01305,2022-10-25 12:15:08+00:00,suppression,predicate,278
lineage_01305,2022-10-26 09:15:18+00:00,suppression,predicate,279
lineage_01305,2022-10-28 06:47:09+00:00,suppression,predicate,280
lineage_01305,2022-10-28 14:28:49+00:00,suppression,predicate,281
lineage_01305,2022-10-29 07:52:36+00:00,suppression,predicate,281
lineage_01305,2022-11-07 11:11:30+00:00,suppression,predicate,291
lineage_01305,2022-12-12 12:40:55+00:00,suppression,predicate,326
lineage_01305,2023-01-25 15:23:10+00:00,suppression,value,370
lineage_01305,2023-07-13 08:01:05+00:00,suppression,predicate,538
lineage_01305,2023-07-26 08:56:18+00:00,suppression,predicate,552
lineage_01305,2024-08-29 18:41:50+00:00,suppression,predicate,952
lineage_01305,2024-10-08 21:08:50+00:00,suppression,predicate,992
lineage_01305,2024-12-27 15:38:02+00:00,suppression,predicate,1072
lineage_01305,2026-03-01 02:47:59+00:00,suppression,predicate,1500
lineage_04297,2023-06-13 09:41:14+00:00,suppression,predicate,6
lineage_04297,2023-06-14 08:02:51+00:00,suppression,value,7
lineage_02135,2021-12-20 12:59:38+00:00,suppression,predicate,1211
lineage_02135,2022-02-07 14:43:04+00:00,suppression,predicate,1260
lineage_00452,2023-05-05 15:52:47+00:00,suppression,predicate,2
lineage_00242,2022-06-22 14:42:07+00:00,suppression,predicate,357
lineage_03503,2022-02-22 08:38:10+00:00,suppression,predicate,2
lineage_03503,2022-02-22 12:32:34+00:00,suppression,predicate,3
lineage_03503,2022-02-22 12:42:39+00:00,suppression,value,3
lineage_03503,2022-02-22 12:53:28+00:00,suppression,value,3
lineage_03503,2022-02-22 12:58:21+00:00,suppression,predicate,3
lineage_03503,2022-04-06 15:07:00+00:00,suppression,predicate,46
lineage_03503,2022-04-07 12:15:44+00:00,suppression,value,47
lineage_03503,2022-11-01 15:19:14+00:00,suppression,predicate,255
lineage_03503,2024-05-10 13:58:39+00:00,suppression,value,811
lineage_03503,2024-08-29 18:41:50+00:00,suppression,predicate,922
lineage_03503,2025-10-09 11:03:39+00:00,suppression,predicate,1328
lineage_02480,2023-02-27 16:25:27+00:00,suppression,predicate,1
lineage_02480,2023-02-27 16:36:44+00:00,suppression,value,1
lineage_02480,2023-05-30 10:21:29+00:00,suppression,predicate,92
lineage_01123,2022-02-22 12:42:39+00:00,suppression,predicate,3
lineage_01123,2024-01-23 11:15:04+00:00,suppression,predicate,703
lineage_00799,2023-01-17 18:07:30+00:00,suppression,predicate,0
lineage_04231,2022-02-22 12:32:34+00:00,suppression,predicate,3
lineage_04231,2022-02-22 12:53:28+00:00,suppression,predicate,3
lineage_04231,2022-10-18 14:39:04+00:00,suppression,predicate,241
lineage_04231,2023-06-13 22:23:28+00:00,suppression,predicate,479
lineage_04231,2024-08-29 18:41:50+00:00,suppression,value,922
lineage_01548,2022-10-11 17:24:32+00:00,suppression,predicate,41
lineage_01548,2022-10-12 15:04:31+00:00,suppression,value,42
lineage_02192,2025-05-31 11:14:46+00:00,suppression,value,597
lineage_00436,2022-05-05 16:45:01+00:00,suppression,predicate,1128
lineage_00436,2022-05-10 21:29:05+00:00,suppression,value,1133
lineage_00436,2022-08-16 14:40:05+00:00,suppression,value,1231
lineage_03695,2022-07-12 19:02:00+00:00,suppression,predicate,1196
lineage_00566,2020-03-02 15:43:20+00:00,suppression,value,112
lineage_03070,2022-10-24 15:52:05+00:00,suppression,predicate,10
lineage_00480,2019-06-07 10:29:45+00:00,suppression,predicate,785
lineage_00480,2024-02-26 21:01:53+00:00,suppression,value,2510
lineage_01059,2025-01-30 20:15:39+00:00,suppression,predicate,1885
lineage_00056,2019-10-08 15:44:00+00:00,suppression,predicate,492
lineage_00056,2020-09-11 15:06:51+00:00,suppression,value,831
lineage_00056,2020-10-15 18:19:18+00:00,suppression,predicate,865
lineage_04305,2023-07-13 08:01:05+00:00,suppression,predicate,2061
lineage_01763,2024-01-29 12:37:20+00:00,suppression,predicate,998
lineage_00670,2021-11-20 11:46:50+00:00,suppression,predicate,174
lineage_00670,2023-11-10 16:32:28+00:00,suppression,value,894
lineage_01416,2019-04-04 16:22:50+00:00,suppression,value,1
lineage_01416,2020-01-13 09:50:35+00:00,suppression,value,284
lineage_01416,2021-12-01 18:36:38+00:00,suppression,value,973
lineage_01416,2021-12-06 22:27:57+00:00,suppression,value,978
lineage_01416,2023-03-14 22:58:04+00:00,suppression,value,1441
lineage_01363,2021-03-18 08:04:03+00:00,suppression,predicate,493
lineage_01363,2022-09-28 17:31:22+00:00,suppression,predicate,1053
lineage_01363,2022-11-13 19:26:03+00:00,suppression,predicate,1099
lineage_01363,2023-12-21 20:04:18+00:00,suppression,value,1502
lineage_02071,2024-01-29 12:37:20+00:00,suppression,predicate,1553
lineage_01301,2021-09-07 12:37:03+00:00,suppression,predicate,4
lineage_00978,2017-04-03 23:57:58+00:00,suppression,predicate,26
lineage_02470,2022-06-29 15:07:04+00:00,suppression,predicate,1228
lineage_02470,2022-09-02 14:57:23+00:00,suppression,predicate,1293
lineage_00118,2022-05-16 14:48:01+00:00,suppression,predicate,479
lineage_00118,2023-01-20 10:39:08+00:00,suppression,value,728
lineage_00327,2021-04-26 18:28:16+00:00,suppression,predicate,550
lineage_02066,2021-04-26 18:25:16+00:00,suppression,predicate,550
lineage_02066,2022-06-30 16:22:42+00:00,suppression,predicate,980
lineage_03041,2025-10-17 02:27:25+00:00,suppression,predicate,1829
lineage_02389,2023-01-20 21:41:56+00:00,suppression,predicate,0
lineage_02389,2023-03-16 19:26:20+00:00,suppression,predicate,55
lineage_02389,2024-03-11 13:33:00+00:00,suppression,predicate,416
lineage_02467,2023-02-01 10:21:12+00:00,suppression,predicate,9
lineage_02467,2023-02-23 10:38:47+00:00,suppression,predicate,31
lineage_02467,2024-03-11 13:33:00+00:00,suppression,predicate,413
lineage_03040,2019-07-17 01:28:21+00:00,suppression,value,877
lineage_03054,2021-10-29 08:25:27+00:00,suppression,predicate,1752
lineage_00710,2024-03-11 13:33:00+00:00,suppression,predicate,1404
lineage_02982,2022-08-03 13:29:34+00:00,suppression,predicate,667
lineage_01340,2020-09-02 10:30:34+00:00,suppression,value,303
lineage_01340,2021-03-18 08:04:03+00:00,suppression,predicate,500
lineage_01340,2021-04-19 07:30:32+00:00,suppression,predicate,532
lineage_01340,2021-11-09 18:06:26+00:00,suppression,value,736
lineage_01340,2021-11-09 18:09:07+00:00,suppression,value,736
lineage_01340,2021-12-09 12:57:09+00:00,suppression,value,766
lineage_01340,2022-04-29 13:07:58+00:00,suppression,predicate,907
lineage_01340,2022-09-18 08:39:56+00:00,suppression,predicate,1049
lineage_01340,2022-09-27 08:47:19+00:00,suppression,value,1058
lineage_01340,2022-09-30 18:01:07+00:00,suppression,value,1061
lineage_01340,2022-11-13 19:26:03+00:00,suppression,predicate,1105
lineage_01340,2023-03-14 22:58:04+00:00,suppression,predicate,1226
lineage_01340,2023-03-15 11:00:20+00:00,suppression,predicate,1227
lineage_01340,2023-03-21 15:32:46+00:00,suppression,predicate,1233
lineage_01340,2023-07-31 08:17:20+00:00,suppression,predicate,1365
lineage_01340,2023-08-03 13:55:11+00:00,suppression,value,1368
lineage_01340,2023-10-08 22:07:56+00:00,suppression,predicate,1434
lineage_01340,2023-10-12 10:47:45+00:00,suppression,predicate,1438
lineage_01340,2023-12-21 20:04:18+00:00,suppression,predicate,1508
lineage_00330,2023-02-02 18:40:01+00:00,suppression,value,1192
lineage_00330,2024-03-18 11:00:59+00:00,suppression,predicate,1602
lineage_04266,2024-08-29 17:21:47+00:00,suppression,predicate,855
lineage_00594,2022-12-09 11:55:41+00:00,suppression,predicate,3
lineage_00594,2023-01-13 16:21:21+00:00,suppression,predicate,38
lineage_00594,2023-02-07 12:55:14+00:00,suppression,predicate,63
lineage_01033,2022-04-06 15:07:00+00:00,suppression,value,1152
lineage_01033,2025-12-09 02:44:51+00:00,suppression,value,2494
lineage_00212,2020-07-08 13:53:04+00:00,suppression,value,90
lineage_00212,2022-12-07 01:25:52+00:00,suppression,predicate,972
lineage_00212,2022-12-12 21:30:08+00:00,suppression,value,978
lineage_00212,2023-01-18 17:41:07+00:00,suppression,value,1015
lineage_00212,2023-01-18 19:16:34+00:00,suppression,value,1015
lineage_00212,2023-01-20 10:39:08+00:00,suppression,predicate,1016
lineage_00212,2025-10-09 11:03:39+00:00,suppression,predicate,2009
lineage_00212,2026-04-01 11:36:52+00:00,suppression,value,2183
lineage_03405,2024-03-13 13:51:21+00:00,suppression,predicate,337
lineage_03405,2025-04-07 09:10:52+00:00,suppression,predicate,726
lineage_03405,2025-04-10 13:07:45+00:00,suppression,predicate,730
lineage_03405,2025-10-18 02:08:56+00:00,suppression,predicate,920
lineage_00890,2019-08-05 14:21:56+00:00,suppression,value,200
lineage_00890,2019-08-05 16:53:33+00:00,suppression,value,200
lineage_04550,2020-01-07 11:13:47+00:00,suppression,predicate,15
lineage_02309,2023-01-18 23:38:55+00:00,suppression,predicate,246
lineage_02309,2023-05-17 15:21:59+00:00,suppression,value,364
lineage_03164,2022-05-02 14:44:15+00:00,suppression,predicate,44
lineage_03164,2022-11-10 16:15:22+00:00,suppression,value,237
lineage_02156,2022-10-12 15:04:31+00:00,suppression,predicate,207
lineage_02156,2024-01-29 12:37:20+00:00,suppression,value,681
lineage_01500,2023-01-13 12:03:30+00:00,suppression,predicate,0
lineage_01793,2022-02-10 15:12:17+00:00,suppression,predicate,1633
lineage_04184,2021-08-23 18:03:38+00:00,suppression,predicate,8
lineage_00219,2021-05-04 22:27:05+00:00,suppression,predicate,0
lineage_00219,2022-02-24 19:57:24+00:00,suppression,value,295
lineage_03482,2024-03-11 13:33:00+00:00,suppression,predicate,1245
lineage_03482,2024-03-13 13:51:21+00:00,suppression,predicate,1247
lineage_03726,2022-05-11 14:30:14+00:00,suppression,value,625
lineage_03726,2024-03-11 13:33:00+00:00,suppression,predicate,1295
lineage_03726,2024-03-13 13:51:21+00:00,suppression,predicate,1297
lineage_01296,2022-10-12 16:51:58+00:00,suppression,predicate,893
lineage_02220,2020-02-13 05:27:36+00:00,suppression,predicate,0
lineage_02807,2020-07-23 12:31:21+00:00,relaxation,value,1256
lineage_00902,2022-04-06 15:14:34+00:00,relaxation,value,890
lineage_00902,2022-04-07 12:15:44+00:00,relaxation,value,891
lineage_00902,2022-08-26 15:48:14+00:00,relaxation,value,1032
lineage_00902,2023-05-05 15:52:47+00:00,relaxation,value,1284
lineage_00902,2023-11-15 13:59:17+00:00,relaxation,value,1478
lineage_00902,2023-11-15 14:34:51+00:00,relaxation,value,1478
lineage_03719,2023-07-13 09:05:00+00:00,relaxation,value,483
lineage_03719,2024-01-23 11:15:04+00:00,relaxation,value,677
lineage_00913,2022-06-30 15:36:49+00:00,relaxation,value,81
lineage_00913,2023-12-21 20:04:18+00:00,relaxation,value,621
lineage_02152,2024-03-26 18:09:21+00:00,relaxation,value,449
lineage_02396,2022-09-07 12:07:04+00:00,relaxation,value,831
lineage_02396,2024-03-26 18:09:21+00:00,relaxation,value,1397
lineage_02396,2024-06-25 09:26:45+00:00,relaxation,value,1488
lineage_00103,2021-12-01 15:37:11+00:00,relaxation,value,621
lineage_02582,2022-06-18 15:43:22+00:00,relaxation,value,280
lineage_03299,2022-11-29 12:47:09+00:00,relaxation,value,214
lineage_03092,2022-05-08 09:07:52+00:00,relaxation,value,59
lineage_03092,2023-01-26 21:42:56+00:00,relaxation,value,323
lineage_02705,2022-11-07 13:14:04+00:00,relaxation,value,101
lineage_02755,2023-11-15 13:59:17+00:00,relaxation,value,633
lineage_02755,2023-11-15 14:34:51+00:00,relaxation,value,633
lineage_02133,2022-11-08 16:26:24+00:00,relaxation,value,1111
lineage_00620,2023-06-01 21:35:57+00:00,relaxation,value,80
lineage_02306,2022-10-21 15:29:34+00:00,relaxation,value,828
lineage_01902,2021-11-20 12:01:24+00:00,relaxation,value,386
lineage_01902,2021-11-25 18:04:27+00:00,relaxation,value,391
lineage_01902,2023-07-28 12:32:57+00:00,relaxation,value,1001
lineage_02265,2021-11-16 12:33:00+00:00,relaxation,value,749
lineage_02265,2021-11-16 12:46:15+00:00,relaxation,value,749
lineage_02265,2022-08-09 08:56:58+00:00,relaxation,value,1015
lineage_01336,2021-11-26 19:00:55+00:00,relaxation,value,409
lineage_01336,2021-11-29 09:57:01+00:00,relaxation,value,412
lineage_01336,2021-12-03 18:02:24+00:00,relaxation,value,416
lineage_01336,2021-12-04 09:57:13+00:00,relaxation,value,417
lineage_01336,2023-02-23 11:49:44+00:00,relaxation,value,863
lineage_03018,2020-05-23 11:05:09+00:00,relaxation,value,173
lineage_03018,2022-11-08 16:25:53+00:00,relaxation,value,1072
lineage_00306,2022-10-28 16:11:30+00:00,relaxation,value,3
lineage_00306,2023-03-15 00:10:52+00:00,relaxation,value,140
lineage_02981,2022-10-28 16:11:30+00:00,relaxation,value,3
lineage_03007,2024-08-12 10:02:50+00:00,relaxation,value,31
lineage_03538,2023-06-11 22:41:36+00:00,relaxation,value,2
lineage_04100,2022-09-11 14:28:04+00:00,relaxation,value,27
lineage_04100,2022-09-21 09:53:39+00:00,relaxation,value,37
lineage_04100,2022-09-26 22:17:53+00:00,relaxation,value,42
lineage_04100,2022-09-29 09:16:42+00:00,relaxation,value,45
lineage_04100,2023-05-05 15:52:47+00:00,relaxation,value,263
lineage_03145,2023-05-20 20:38:06+00:00,relaxation,value,5
lineage_03019,2020-05-19 00:29:53+00:00,relaxation,value,203
lineage_01178,2023-04-03 10:06:14+00:00,relaxation,value,20
lineage_01555,2022-09-02 15:44:53+00:00,relaxation,value,46
lineage_01555,2022-09-29 09:16:42+00:00,relaxation,value,72
lineage_01555,2023-04-03 10:06:14+00:00,relaxation,value,258
lineage_00997,2022-11-01 10:10:07+00:00,relaxation,value,749
lineage_00997,2022-11-08 16:33:45+00:00,relaxation,value,756
lineage_03036,2020-06-05 17:18:03+00:00,relaxation,value,225
lineage_03036,2021-11-17 17:59:22+00:00,relaxation,value,755
lineage_03036,2023-11-10 16:32:28+00:00,relaxation,value,1478
lineage_03036,2023-12-21 20:04:18+00:00,relaxation,value,1519
lineage_02928,2021-11-25 18:04:27+00:00,relaxation,value,408
lineage_00592,2023-11-03 15:59:53+00:00,relaxation,value,184
lineage_02760,2022-06-27 21:03:36+00:00,relaxation,value,229
lineage_01143,2021-07-01 06:33:30+00:00,relaxation,value,1570
lineage_01143,2021-07-02 21:02:43+00:00,relaxation,value,1572
lineage_01143,2022-02-09 16:47:22+00:00,relaxation,value,1794
lineage_00976,2024-02-12 10:05:21+00:00,relaxation,value,1734
lineage_01939,2022-02-27 09:58:14+00:00,relaxation,value,1575
lineage_01569,2020-10-26 06:58:04+00:00,relaxation,value,14
lineage_01843,2022-02-02 12:48:56+00:00,relaxation,value,1780
lineage_00115,2023-01-31 21:18:32+00:00,relaxation,value,1190
lineage_02006,2024-02-12 11:29:36+00:00,relaxation,value,1571
lineage_00380,2021-09-13 01:14:27+00:00,relaxation,value,0
lineage_02132,2021-09-13 01:16:37+00:00,relaxation,value,0
lineage_00989,2021-09-13 01:19:57+00:00,relaxation,value,0
lineage_03359,2021-09-13 01:22:16+00:00,relaxation,value,0
lineage_03277,2021-09-13 01:24:12+00:00,relaxation,value,0
lineage_02643,2022-01-19 17:23:30+00:00,relaxation,value,818
lineage_02643,2022-02-16 16:26:57+00:00,relaxation,value,846
lineage_02643,2023-10-23 08:35:57+00:00,relaxation,value,1459
lineage_02591,2020-10-12 19:42:34+00:00,relaxation,value,354
lineage_00069,2020-03-20 20:48:19+00:00,relaxation,value,1094
lineage_01447,2021-08-12 14:28:07+00:00,relaxation,value,658
lineage_01447,2021-08-16 10:56:24+00:00,relaxation,value,661
lineage_02481,2021-08-21 07:58:58+00:00,relaxation,value,1630
lineage_02481,2021-12-01 21:15:41+00:00,relaxation,value,1732
lineage_02481,2023-04-21 09:14:55+00:00,relaxation,value,2238
lineage_04263,2024-11-01 09:20:29+00:00,relaxation,value,1028
lineage_00630,2022-12-30 10:46:21+00:00,relaxation,value,435
lineage_01968,2023-01-12 16:14:14+00:00,relaxation,value,361
lineage_00477,2024-08-12 10:02:50+00:00,relaxation,value,593
lineage_00333,2023-07-13 08:01:05+00:00,relaxation,value,1008
lineage_00333,2023-07-26 08:56:18+00:00,relaxation,value,1021
lineage_02674,2022-06-28 05:11:18+00:00,relaxation,value,0
lineage_03022,2021-11-27 08:13:53+00:00,relaxation,value,760
lineage_03022,2021-11-29 09:57:01+00:00,relaxation,value,762
lineage_02275,2021-11-22 10:02:01+00:00,relaxation,value,745
lineage_02275,2021-12-01 12:39:53+00:00,relaxation,value,754
lineage_02275,2021-12-04 18:18:45+00:00,relaxation,value,757
lineage_02275,2023-01-25 12:08:20+00:00,relaxation,value,1174
lineage_04652,2021-12-01 12:39:53+00:00,relaxation,value,9
lineage_04652,2022-03-13 22:29:54+00:00,relaxation,value,111
lineage_00894,2023-04-26 11:22:01+00:00,relaxation,value,514
lineage_00741,2022-07-06 13:38:31+00:00,relaxation,value,114
lineage_00741,2022-08-13 07:59:31+00:00,relaxation,value,152
lineage_03437,2023-12-04 00:14:15+00:00,relaxation,value,858
lineage_03163,2023-11-10 16:32:28+00:00,relaxation,value,307
lineage_03163,2023-12-04 00:14:15+00:00,relaxation,value,330
lineage_03930,2023-10-17 15:01:34+00:00,relaxation,value,585
lineage_03930,2024-07-17 09:04:05+00:00,relaxation,value,858
lineage_04120,2020-11-17 09:12:55+00:00,relaxation,value,27
lineage_02528,2023-02-17 20:36:54+00:00,relaxation,value,851
lineage_03283,2022-12-24 13:10:21+00:00,relaxation,value,145
lineage_00523,2023-03-09 21:10:42+00:00,relaxation,value,1254
lineage_03539,2021-09-19 09:24:17+00:00,relaxation,value,625
lineage_00348,2023-10-04 17:06:57+00:00,relaxation,value,985
lineage_03142,2023-08-15 14:20:14+00:00,relaxation,value,628
lineage_00985,2023-02-15 18:55:40+00:00,relaxation,value,232
lineage_00394,2020-09-05 17:35:21+00:00,relaxation,value,597
lineage_02824,2023-03-02 23:21:25+00:00,relaxation,value,316
lineage_00168,2022-12-07 10:52:38+00:00,relaxation,value,773
lineage_00168,2023-12-21 20:04:18+00:00,relaxation,value,1152
lineage_00864,2020-12-04 16:42:05+00:00,relaxation,value,468
lineage_01327,2022-09-29 20:29:47+00:00,relaxation,value,818
lineage_00355,2024-04-26 11:40:11+00:00,relaxation,value,1550
lineage_04702,2024-06-25 09:26:45+00:00,relaxation,value,941
lineage_01445,2017-03-21 09:42:22+00:00,relaxation,value,1
lineage_01445,2022-10-09 14:54:04+00:00,relaxation,value,2029
lineage_01445,2022-11-22 00:22:36+00:00,relaxation,value,2073
lineage_02075,2021-09-09 10:55:10+00:00,relaxation,value,0
lineage_02075,2022-03-04 13:07:28+00:00,relaxation,value,176
lineage_00397,2023-10-28 10:55:32+00:00,relaxation,value,351
lineage_00045,2023-07-13 15:31:13+00:00,relaxation,value,6
lineage_00045,2023-07-24 10:35:11+00:00,relaxation,value,17
lineage_01339,2025-10-09 11:03:39+00:00,relaxation,value,968
lineage_02162,2022-11-10 16:05:05+00:00,relaxation,value,762
lineage_00182,2020-10-23 09:25:32+00:00,relaxation,value,13
lineage_00182,2023-10-23 08:35:57+00:00,relaxation,value,1108
lineage_02475,2022-09-27 08:47:19+00:00,relaxation,value,108
lineage_01849,2019-04-04 20:32:21+00:00,relaxation,value,57
lineage_03113,2023-01-30 19:02:45+00:00,relaxation,value,217
lineage_02367,2023-04-03 10:06:14+00:00,relaxation,value,615
lineage_01238,2023-02-05 20:46:22+00:00,relaxation,value,424
lineage_00393,2022-12-29 23:56:40+00:00,relaxation,value,523
lineage_02947,2022-09-20 15:45:13+00:00,relaxation,value,0
lineage_01419,2022-11-12 07:33:04+00:00,relaxation,value,754
lineage_01419,2023-01-09 23:13:37+00:00,relaxation,value,812
lineage_02559,2021-11-18 09:06:03+00:00,relaxation,value,328
lineage_01378,2019-04-04 20:33:32+00:00,relaxation,value,77
lineage_03593,2023-12-21 20:04:18+00:00,relaxation,value,1725
lineage_03906,2021-04-02 22:08:55+00:00,relaxation,value,724
lineage_03835,2022-02-22 10:16:31+00:00,relaxation,value,1132
lineage_03835,2022-02-28 12:12:46+00:00,relaxation,value,1138
lineage_01193,2020-10-12 15:28:28+00:00,relaxation,value,5
lineage_01148,2019-04-11 10:53:12+00:00,relaxation,value,220
lineage_02968,2023-01-30 19:02:45+00:00,relaxation,value,243
lineage_02462,2023-05-31 15:10:24+00:00,relaxation,value,962
lineage_03255,2023-12-21 20:04:18+00:00,relaxation,value,780
lineage_02511,2023-01-30 19:02:45+00:00,relaxation,value,1474
lineage_02107,2023-12-21 20:04:18+00:00,relaxation,value,482
lineage_02801,2023-02-01 23:24:35+00:00,relaxation,value,161
lineage_00683,2024-03-15 20:40:15+00:00,relaxation,value,1341
lineage_01049,2022-11-01 13:58:02+00:00,relaxation,value,72
lineage_00569,2020-01-24 14:31:07+00:00,relaxation,value,223
lineage_00569,2023-01-18 19:18:36+00:00,relaxation,value,1313
lineage_02189,2023-11-15 13:59:17+00:00,relaxation,value,329
lineage_02189,2023-11-15 14:34:51+00:00,relaxation,value,329
lineage_00450,2021-08-16 11:55:00+00:00,relaxation,value,636
lineage_04059,2023-02-06 11:36:41+00:00,relaxation,value,149
lineage_02930,2022-11-01 08:55:44+00:00,relaxation,value,1105
lineage_01164,2023-09-07 09:42:15+00:00,relaxation,value,832
lineage_04698,2022-12-15 22:54:46+00:00,relaxation,value,208
lineage_03332,2022-01-14 10:47:46+00:00,relaxation,value,0
lineage_03332,2023-10-12 10:47:45+00:00,relaxation,value,636
lineage_03332,2023-11-20 12:45:53+00:00,relaxation,value,675
lineage_03332,2023-12-21 20:04:18+00:00,relaxation,value,706
lineage_03332,2024-02-08 15:11:32+00:00,relaxation,value,755
lineage_02036,2022-12-14 10:09:46+00:00,relaxation,value,786
lineage_01078,2024-01-29 12:37:20+00:00,relaxation,value,329
lineage_03903,2025-10-09 11:03:39+00:00,relaxation,value,1326
lineage_01364,2023-10-12 10:47:45+00:00,relaxation,value,440
lineage_02915,2023-11-15 13:59:17+00:00,relaxation,value,105
lineage_02915,2023-11-15 14:34:51+00:00,relaxation,value,105
