lineage,version_b,field,class_id,class
lineage_01586,14,Image,1,process / file / registry content
lineage_01586,14,TargetObject,1,process / file / registry content
lineage_01306,2,Details,1,process / file / registry content
lineage_01306,2,Image,1,process / file / registry content
lineage_01306,2,TargetObject,1,process / file / registry content
lineage_01306,2,User,3,account identity
lineage_01306,9,TargetObject,1,process / file / registry content
lineage_01306,9,TargetObject,1,process / file / registry content
lineage_01306,9,TargetObject,1,process / file / registry content
lineage_01306,9,TargetObject,1,process / file / registry content
lineage_02418,4,Details,1,process / file / registry content
lineage_02418,10,Details,1,process / file / registry content
lineage_02418,10,Details,1,process / file / registry content
lineage_02418,10,Image,1,process / file / registry content
lineage_02418,14,Image,1,process / file / registry content
lineage_02418,14,TargetObject,1,process / file / registry content
lineage_00883,6,Details,1,process / file / registry content
lineage_00883,6,TargetObject,1,process / file / registry content
lineage_00883,6,TargetObject,1,process / file / registry content
lineage_00883,8,Image,1,process / file / registry content
lineage_00883,9,Image,1,process / file / registry content
lineage_00883,9,Image,1,process / file / registry content
lineage_00883,9,Image,1,process / file / registry content
lineage_00883,13,TargetObject,1,process / file / registry content
lineage_00883,13,TargetObject,1,process / file / registry content
lineage_00883,24,Image,1,process / file / registry content
lineage_00883,26,Image,1,process / file / registry content
lineage_00883,26,Image,1,process / file / registry content
lineage_00385,4,Details,1,process / file / registry content
lineage_00385,4,Image,1,process / file / registry content
lineage_00385,4,TargetObject,1,process / file / registry content
lineage_00385,10,TargetObject,1,process / file / registry content
lineage_00385,10,User,3,account identity
lineage_00385,12,Details,1,process / file / registry content
lineage_00385,12,TargetObject,1,process / file / registry content
lineage_00385,12,Image,1,process / file / registry content
lineage_00385,12,TargetObject,1,process / file / registry content
lineage_00498,2,Image,1,process / file / registry content
lineage_00498,3,Image,1,process / file / registry content
lineage_00498,4,Image,1,process / file / registry content
lineage_00498,4,Image,1,process / file / registry content
lineage_00498,7,Image,1,process / file / registry content
lineage_00498,11,Image,1,process / file / registry content
lineage_00498,11,Image,1,process / file / registry content
lineage_00498,11,Image,1,process / file / registry content
lineage_00498,12,Image,1,process / file / registry content
lineage_00498,16,Image,1,process / file / registry content
lineage_00498,16,TargetObject,1,process / file / registry content
lineage_00498,17,Image,1,process / file / registry content
lineage_00498,18,Image,1,process / file / registry content
lineage_00498,19,Image,1,process / file / registry content
lineage_00498,26,Details,1,process / file / registry content
lineage_00498,26,Image,1,process / file / registry content
lineage_00498,26,Details,1,process / file / registry content
lineage_00498,26,Image,1,process / file / registry content
lineage_00498,27,Details,1,process / file / registry content
lineage_00498,27,Image,1,process / file / registry content
lineage_00498,30,Details,1,process / file / registry content
lineage_00498,30,Details,1,process / file / registry content
lineage_00498,30,TargetObject,1,process / file / registry content
lineage_00498,30,Details,1,process / file / registry content
lineage_00498,30,Image,1,process / file / registry content
lineage_00498,30,TargetObject,1,process / file / registry content
lineage_00498,31,Details,1,process / file / registry content
lineage_00498,31,TargetObject,1,process / file / registry content
lineage_00498,42,Image,1,process / file / registry content
lineage_00498,43,Details,1,process / file / registry content
lineage_00498,43,TargetObject,1,process / file / registry content
lineage_00498,43,Details,1,process / file / registry content
lineage_00498,43,Image,1,process / file / registry content
lineage_00498,43,TargetObject,1,process / file / registry content
lineage_00498,43,Details,1,process / file / registry content
lineage_00498,43,TargetObject,1,process / file / registry content
lineage_00498,43,Details,1,process / file / registry content
lineage_00498,43,Image,1,process / file / registry content
lineage_00498,43,Details,1,process / file / registry content
lineage_00498,43,Image,1,process / file / registry content
lineage_00498,44,Details,1,process / file / registry content
lineage_00498,44,Image,1,process / file / registry content
lineage_00498,44,Image,1,process / file / registry content
lineage_02194,7,Image,1,process / file / registry content
lineage_02194,7,Image,1,process / file / registry content
lineage_02194,11,Details,1,process / file / registry content
lineage_02194,11,Image,1,process / file / registry content
lineage_02194,11,TargetObject,1,process / file / registry content
lineage_02194,12,Image,1,process / file / registry content
lineage_02194,12,Image,1,process / file / registry content
lineage_02194,13,Details,1,process / file / registry content
lineage_02194,13,Details,1,process / file / registry content
lineage_02194,13,Image,1,process / file / registry content
lineage_02194,13,TargetObject,1,process / file / registry content
lineage_02194,13,TargetObject,1,process / file / registry content
lineage_02194,13,TargetObject,1,process / file / registry content
lineage_02194,22,Image,1,process / file / registry content
lineage_02194,22,TargetObject,1,process / file / registry content
lineage_02194,23,Details,1,process / file / registry content
lineage_02194,23,Image,1,process / file / registry content
lineage_02194,23,TargetObject,1,process / file / registry content
lineage_02194,23,TargetObject,1,process / file / registry content
lineage_02194,24,Details,1,process / file / registry content
lineage_02194,26,Image,1,process / file / registry content
lineage_00539,4,TargetObject,1,process / file / registry content
lineage_00539,4,TargetObject,1,process / file / registry content
lineage_00577,4,TargetObject,1,process / file / registry content
lineage_00577,4,TargetObject,1,process / file / registry content
lineage_00577,6,Image,1,process / file / registry content
lineage_00577,6,Image,1,process / file / registry content
lineage_00577,10,Image,1,process / file / registry content
lineage_00577,10,TargetObject,1,process / file / registry content
lineage_00577,14,Image,1,process / file / registry content
lineage_00577,14,Image,1,process / file / registry content
lineage_00577,14,Image,1,process / file / registry content
lineage_00577,14,TargetObject,1,process / file / registry content
lineage_00577,21,Image,1,process / file / registry content
lineage_00577,21,Image,1,process / file / registry content
lineage_00577,21,TargetObject,1,process / file / registry content
lineage_00577,22,TargetObject,1,process / file / registry content
lineage_00199,3,Image,1,process / file / registry content
lineage_00199,5,Image,1,process / file / registry content
lineage_00855,3,Image,1,process / file / registry content
lineage_00855,3,Image,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Image,1,process / file / registry content
lineage_00855,5,TargetObject,1,process / file / registry content
lineage_00855,5,Image,1,process / file / registry content
lineage_00855,5,TargetObject,1,process / file / registry content
lineage_00855,5,Image,1,process / file / registry content
lineage_00855,5,TargetObject,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,Details,1,process / file / registry content
lineage_00855,5,TargetObject,1,process / file / registry content
lineage_00855,7,Image,1,process / file / registry content
lineage_00855,7,Image,1,process / file / registry content
lineage_00855,11,Details,1,process / file / registry content
lineage_00855,17,Details,1,process / file / registry content
lineage_00855,17,Image,1,process / file / registry content
lineage_00855,19,Details,1,process / file / registry content
lineage_00855,19,Image,1,process / file / registry content
lineage_00855,19,Image,1,process / file / registry content
lineage_00855,20,Details,1,process / file / registry content
lineage_00855,20,Image,1,process / file / registry content
lineage_00855,20,Details,1,process / file / registry content
lineage_00855,23,Image,1,process / file / registry content
lineage_00855,23,TargetObject,1,process / file / registry content
lineage_00855,23,Image,1,process / file / registry content
lineage_00855,23,TargetObject,1,process / file / registry content
lineage_00855,29,Details,1,process / file / registry content
lineage_00855,29,TargetObject,1,process / file / registry content
lineage_00855,29,Details,1,process / file / registry content
lineage_00855,29,Image,1,process / file / registry content
lineage_00855,29,Details,1,process / file / registry content
lineage_00855,29,Image,1,process / file / registry content
lineage_00855,29,TargetObject,1,process / file / registry content
lineage_00855,29,Details,1,process / file / registry content
lineage_00855,29,TargetObject,1,process / file / registry content
lineage_00819,4,Details,1,process / file / registry content
lineage_00819,18,Details,1,process / file / registry content
lineage_00819,18,Details,1,process / file / registry content
lineage_00929,10,Details,1,process / file / registry content
lineage_02895,6,Details,1,process / file / registry content
lineage_04215,2,Image,1,process / file / registry content
lineage_04215,6,Image,1,process / file / registry content
lineage_04215,6,Image,1,process / file / registry content
lineage_04215,6,Image,1,process / file / registry content
lineage_03582,5,Image,1,process / file / registry content
lineage_03582,5,Image,1,process / file / registry content
lineage_03582,11,Details,1,process / file / registry content
lineage_03582,11,Image,1,process / file / registry content
lineage_03582,11,TargetObject,1,process / file / registry content
lineage_03143,2,Details,1,process / file / registry content
lineage_03143,2,Image,1,process / file / registry content
lineage_01176,4,Details,1,process / file / registry content
lineage_00409,5,Details,1,process / file / registry content
lineage_00409,5,TargetObject,1,process / file / registry content
lineage_00409,5,Image,1,process / file / registry content
lineage_00409,6,Image,1,process / file / registry content
lineage_04705,5,Image,1,process / file / registry content
lineage_04705,13,Image,1,process / file / registry content
lineage_04705,13,Image,1,process / file / registry content
lineage_04705,13,TargetObject,1,process / file / registry content
lineage_04590,4,Image,1,process / file / registry content
lineage_04590,4,Image,1,process / file / registry content
lineage_04590,4,Image,1,process / file / registry content
lineage_04590,4,Image,1,process / file / registry content
lineage_04433,2,TargetObject,1,process / file / registry content
lineage_04433,4,Image,1,process / file / registry content
lineage_04433,4,Image,1,process / file / registry content
lineage_04433,4,TargetObject,1,process / file / registry content
lineage_04433,7,Image,1,process / file / registry content
lineage_04433,7,TargetObject,1,process / file / registry content
lineage_04433,9,TargetObject,1,process / file / registry content
lineage_04433,11,Image,1,process / file / registry content
lineage_04433,13,TargetObject,1,process / file / registry content
lineage_04433,14,TargetObject,1,process / file / registry content
lineage_04433,15,Image,1,process / file / registry content
lineage_04433,15,TargetObject,1,process / file / registry content
lineage_04433,18,TargetObject,1,process / file / registry content
lineage_02492,7,Image,1,process / file / registry content
lineage_02492,7,Image,1,process / file / registry content
lineage_02492,8,Image,1,process / file / registry content
lineage_01903,5,Details,1,process / file / registry content
lineage_01903,5,Image,1,process / file / registry content
lineage_01903,5,Image,1,process / file / registry content
lineage_01903,5,Image,1,process / file / registry content
lineage_03198,2,TargetObject,1,process / file / registry content
lineage_00492,4,Details,1,process / file / registry content
lineage_00492,4,Image,1,process / file / registry content
lineage_03337,3,TargetObject,1,process / file / registry content
lineage_03337,4,Image,1,process / file / registry content
lineage_03621,3,Image,1,process / file / registry content
lineage_03621,3,Image,1,process / file / registry content
lineage_03621,3,Image,1,process / file / registry content
lineage_04532,2,Image,1,process / file / registry content
lineage_04532,4,Image,1,process / file / registry content
lineage_04532,10,Image,1,process / file / registry content
lineage_04532,10,TargetObject,1,process / file / registry content
lineage_04532,10,Image,1,process / file / registry content
lineage_04532,10,TargetObject,1,process / file / registry content
lineage_04532,10,Image,1,process / file / registry content
lineage_00418,25,Image,1,process / file / registry content
lineage_00090,7,Image,1,process / file / registry content
lineage_01942,3,Details,1,process / file / registry content
lineage_01942,3,Details,1,process / file / registry content
lineage_01735,2,Details,1,process / file / registry content
lineage_01735,3,Details,1,process / file / registry content
lineage_01735,5,TargetObject,1,process / file / registry content
lineage_01735,9,TargetObject,1,process / file / registry content
lineage_01735,14,TargetObject,1,process / file / registry content
lineage_01735,19,Image,1,process / file / registry content
lineage_01735,19,TargetObject,1,process / file / registry content
lineage_01551,5,Image,1,process / file / registry content
lineage_01551,5,TargetObject,1,process / file / registry content
lineage_01662,2,Image,1,process / file / registry content
lineage_01662,5,Image,1,process / file / registry content
lineage_01662,5,Image,1,process / file / registry content
lineage_01662,10,Image,1,process / file / registry content
lineage_01662,10,TargetObject,1,process / file / registry content
lineage_01662,13,Image,1,process / file / registry content
lineage_01662,14,Image,1,process / file / registry content
lineage_01662,17,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,Image,1,process / file / registry content
lineage_01662,20,TargetObject,1,process / file / registry content
lineage_00039,11,Image,1,process / file / registry content
lineage_00039,11,Image,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,8,Details,1,process / file / registry content
lineage_02580,10,Details,1,process / file / registry content
lineage_02580,10,Details,1,process / file / registry content
lineage_02580,10,Details,1,process / file / registry content
lineage_02580,17,Details,1,process / file / registry content
lineage_02580,18,Details,1,process / file / registry content
lineage_02580,18,Image,1,process / file / registry content
lineage_02580,19,Image,1,process / file / registry content
lineage_02580,19,Image,1,process / file / registry content
lineage_02580,20,Image,1,process / file / registry content
lineage_02580,20,Image,1,process / file / registry content
lineage_02580,22,Image,1,process / file / registry content
lineage_02580,22,Image,1,process / file / registry content
lineage_02580,22,Image,1,process / file / registry content
lineage_02580,24,Image,1,process / file / registry content
lineage_02580,26,Details,1,process / file / registry content
lineage_02580,26,Details,1,process / file / registry content
lineage_02580,26,Details,1,process / file / registry content
lineage_02580,27,Details,1,process / file / registry content
lineage_02580,29,Image,1,process / file / registry content
lineage_02580,36,Details,1,process / file / registry content
lineage_02580,38,Details,1,process / file / registry content
lineage_02580,39,Details,1,process / file / registry content
lineage_02580,39,Image,1,process / file / registry content
lineage_02580,42,Details,1,process / file / registry content
lineage_02580,42,Image,1,process / file / registry content
lineage_02580,45,Details,1,process / file / registry content
lineage_02580,45,Image,1,process / file / registry content
lineage_02580,45,Image,1,process / file / registry content
lineage_02580,45,TargetObject,1,process / file / registry content
lineage_00723,14,Details,1,process / file / registry content
lineage_02446,2,Image,1,process / file / registry content
lineage_02446,3,Image,1,process / file / registry content
lineage_01856,4,Image,1,process / file / registry content
lineage_01856,6,Image,1,process / file / registry content
lineage_04376,3,Details,1,process / file / registry content
lineage_01064,8,Details,1,process / file / registry content
lineage_01064,9,Details,1,process / file / registry content
lineage_01064,9,Image,1,process / file / registry content
lineage_01064,9,TargetObject,1,process / file / registry content
lineage_01064,12,Image,1,process / file / registry content
lineage_04329,3,Image,1,process / file / registry content
lineage_04329,4,Details,1,process / file / registry content
lineage_04329,5,Details,1,process / file / registry content
lineage_04329,5,Image,1,process / file / registry content
lineage_04329,5,TargetObject,1,process / file / registry content
lineage_02578,7,TargetObject,1,process / file / registry content
lineage_02578,12,TargetObject,1,process / file / registry content
lineage_02578,15,TargetObject,1,process / file / registry content
lineage_03578,8,Details,1,process / file / registry content
lineage_03578,34,Details,1,process / file / registry content
lineage_03578,34,Details,1,process / file / registry content
lineage_03578,34,Image,1,process / file / registry content
lineage_03578,35,Details,1,process / file / registry content
lineage_03578,35,Details,1,process / file / registry content
lineage_03578,35,Details,1,process / file / registry content
lineage_03578,35,TargetObject,1,process / file / registry content
lineage_03578,37,Details,1,process / file / registry content
lineage_03578,37,Details,1,process / file / registry content
lineage_03578,37,Details,1,process / file / registry content
lineage_03578,37,TargetObject,1,process / file / registry content
lineage_03578,40,Details,1,process / file / registry content
lineage_03578,40,Image,1,process / file / registry content
lineage_03578,40,TargetObject,1,process / file / registry content
lineage_02603,26,Image,1,process / file / registry content
lineage_04229,7,Details,1,process / file / registry content
lineage_04229,7,Details,1,process / file / registry content
lineage_04229,7,Details,1,process / file / registry content
lineage_04229,7,Details,1,process / file / registry content
lineage_02292,8,TargetObject,1,process / file / registry content
lineage_02292,9,TargetObject,1,process / file / registry content
lineage_02292,10,Image,1,process / file / registry content
lineage_02292,10,TargetObject,1,process / file / registry content
lineage_02292,11,TargetObject,1,process / file / registry content
lineage_02292,12,TargetObject,1,process / file / registry content
lineage_02292,14,TargetObject,1,process / file / registry content
lineage_02292,18,TargetObject,1,process / file / registry content
lineage_02292,19,TargetObject,1,process / file / registry content
lineage_02292,20,TargetObject,1,process / file / registry content
lineage_02292,22,Image,1,process / file / registry content
lineage_02292,22,Image,1,process / file / registry content
lineage_02292,22,TargetObject,1,process / file / registry content
lineage_02292,23,Image,1,process / file / registry content
lineage_02292,23,Image,1,process / file / registry content
lineage_02292,23,TargetObject,1,process / file / registry content
lineage_02292,24,TargetObject,1,process / file / registry content
lineage_02292,26,Image,1,process / file / registry content
lineage_02292,27,Image,1,process / file / registry content
lineage_02292,28,Image,1,process / file / registry content
lineage_02292,28,TargetObject,1,process / file / registry content
lineage_02292,29,Image,1,process / file / registry content
lineage_02292,30,Image,1,process / file / registry content
lineage_02292,30,TargetObject,1,process / file / registry content
lineage_02292,31,Image,1,process / file / registry content
lineage_02292,37,Image,1,process / file / registry content
lineage_02292,37,Image,1,process / file / registry content
lineage_02292,39,Details,1,process / file / registry content
lineage_02292,39,Image,1,process / file / registry content
lineage_02292,39,Image,1,process / file / registry content
lineage_02292,39,Image,1,process / file / registry content
lineage_02292,39,Image,1,process / file / registry content
lineage_02292,39,Image,1,process / file / registry content
lineage_04243,13,Details,1,process / file / registry content
lineage_04243,13,TargetObject,1,process / file / registry content
lineage_04408,6,Details,1,process / file / registry content
lineage_04574,4,Image,1,process / file / registry content
lineage_04574,6,Image,1,process / file / registry content
lineage_04574,8,Image,1,process / file / registry content
lineage_04574,8,Image,1,process / file / registry content
lineage_04574,13,Image,1,process / file / registry content
lineage_00567,2,TargetObject,1,process / file / registry content
lineage_00567,6,Details,1,process / file / registry content
lineage_00567,6,Image,1,process / file / registry content
lineage_00567,6,TargetObject,1,process / file / registry content
lineage_00567,8,Details,1,process / file / registry content
lineage_04258,6,Image,1,process / file / registry content
lineage_04258,6,Image,1,process / file / registry content
lineage_04258,14,Image,1,process / file / registry content
lineage_04258,14,Image,1,process / file / registry content
lineage_04558,4,Image,1,process / file / registry content
lineage_01809,2,CommandLine,1,process / file / registry content
lineage_01809,4,CommandLine,1,process / file / registry content
lineage_01809,4,ParentCommandLine,1,process / file / registry content
lineage_01809,4,ParentImage,1,process / file / registry content
lineage_01960,10,Description,1,process / file / registry content
lineage_04578,4,State,4,system-assigned
lineage_01302,13,ProcessName,1,process / file / registry content
lineage_01302,23,SourceImage,1,process / file / registry content
lineage_01302,23,SourceImage,1,process / file / registry content
lineage_01302,25,SourceImage,1,process / file / registry content
lineage_04605,4,Commandline,1,process / file / registry content
lineage_00714,2,TargetFilename,1,process / file / registry content
lineage_03632,5,CurrentDirectory,1,process / file / registry content
lineage_03690,2,CurrentDirectory,1,process / file / registry content
lineage_03101,3,ParentImage,1,process / file / registry content
lineage_04125,2,Image,1,process / file / registry content
lineage_01293,2,cs-referer,2,network identity
lineage_03927,14,_raw,1,process / file / registry content
lineage_03927,14,_raw,1,process / file / registry content
lineage_00792,5,c-useragent,3,account identity
lineage_01009,8,sc-status,4,system-assigned
lineage_01009,9,_raw,1,process / file / registry content
lineage_00304,5,sc-status,4,system-assigned
lineage_00794,8,sc-status,4,system-assigned
lineage_00102,26,EventID,4,system-assigned
lineage_02484,2,Path,1,process / file / registry content
lineage_02484,3,Path,1,process / file / registry content
lineage_02484,3,Path,1,process / file / registry content
lineage_02484,9,Path,1,process / file / registry content
lineage_02484,10,Path,1,process / file / registry content
lineage_02484,11,Path,1,process / file / registry content
lineage_02484,12,Path,1,process / file / registry content
lineage_02484,13,Path,1,process / file / registry content
lineage_02484,14,Path,1,process / file / registry content
lineage_02484,14,Path,1,process / file / registry content
lineage_02484,14,Path,1,process / file / registry content
lineage_01286,21,_raw,1,process / file / registry content
lineage_01286,26,_raw,1,process / file / registry content
lineage_01286,27,_raw,1,process / file / registry content
lineage_01286,30,Level,4,system-assigned
lineage_01286,30,_raw,1,process / file / registry content
lineage_01286,30,_raw,1,process / file / registry content
lineage_01286,40,Provider_Name,4,system-assigned
lineage_01286,46,_raw,1,process / file / registry content
lineage_01286,46,_raw,1,process / file / registry content
lineage_00006,3,LocalName,1,process / file / registry content
lineage_00006,3,RemoteName,2,network identity
lineage_01813,2,RemoteName,2,network identity
lineage_04468,9,RemoteName,2,network identity
lineage_04468,10,RemoteName,2,network identity
lineage_01305,3,FileNameBuffer,1,process / file / registry content
lineage_01305,3,ProcessNameBuffer,1,process / file / registry content
lineage_01305,3,RequestedPolicy,6,operation parameters
lineage_01305,3,ValidatedPolicy,6,operation parameters
lineage_01305,3,FileNameBuffer,1,process / file / registry content
lineage_01305,3,FileNameBuffer,1,process / file / registry content
lineage_01305,3,ProcessNameBuffer,1,process / file / registry content
lineage_01305,3,ProcessNameBuffer,1,process / file / registry content
lineage_01305,3,RequestedPolicy,6,operation parameters
lineage_01305,3,FileNameBuffer,1,process / file / registry content
lineage_01305,3,ProcessNameBuffer,1,process / file / registry content
lineage_01305,3,RequestedPolicy,6,operation parameters
lineage_01305,4,FileNameBuffer,1,process / file / registry content
lineage_01305,5,RequestedPolicy,6,operation parameters
lineage_01305,6,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,FileNameBuffer,1,process / file / registry content
lineage_01305,9,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,RequestedPolicy,6,operation parameters
lineage_01305,9,ValidatedPolicy,6,operation parameters
lineage_01305,9,FileNameBuffer,1,process / file / registry content
lineage_01305,9,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,RequestedPolicy,6,operation parameters
lineage_01305,9,FileNameBuffer,1,process / file / registry content
lineage_01305,9,FileNameBuffer,1,process / file / registry content
lineage_01305,9,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,RequestedPolicy,6,operation parameters
lineage_01305,9,FileNameBuffer,1,process / file / registry content
lineage_01305,9,ProcessNameBuffer,1,process / file / registry content
lineage_01305,9,RequestedPolicy,6,operation parameters
lineage_01305,10,FileNameBuffer,1,process / file / registry content
lineage_01305,10,FileNameBuffer,1,process / file / registry content
lineage_01305,12,ProcessNameBuffer,1,process / file / registry content
lineage_01305,12,ProcessNameBuffer,1,process / file / registry content
lineage_01305,12,ProcessNameBuffer,1,process / file / registry content
lineage_01305,12,FileNameBuffer,1,process / file / registry content
lineage_01305,12,ProcessNameBuffer,1,process / file / registry content
lineage_01305,15,ProcessNameBuffer,1,process / file / registry content
lineage_01305,15,ProcessNameBuffer,1,process / file / registry content
lineage_01305,15,ProcessNameBuffer,1,process / file / registry content
lineage_01305,15,FileNameBuffer,1,process / file / registry content
lineage_01305,15,ProcessNameBuffer,1,process / file / registry content
lineage_01305,16,FileNameBuffer,1,process / file / registry content
lineage_01305,16,ProcessNameBuffer,1,process / file / registry content
lineage_01305,16,ValidatedPolicy,6,operation parameters
lineage_01305,17,ProcessNameBuffer,1,process / file / registry content
lineage_01305,19,FileNameBuffer,1,process / file / registry content
lineage_01305,19,ProcessNameBuffer,1,process / file / registry content
lineage_01305,19,ProcessNameBuffer,1,process / file / registry content
lineage_01305,19,ValidatedPolicy,6,operation parameters
lineage_01305,24,FileNameBuffer,1,process / file / registry content
lineage_01305,24,FileNameBuffer,1,process / file / registry content
lineage_01305,24,ProcessNameBuffer,1,process / file / registry content
lineage_01305,25,FileNameBuffer,1,process / file / registry content
lineage_01305,31,FileNameBuffer,1,process / file / registry content
lineage_01305,32,FileNameBuffer,1,process / file / registry content
lineage_01305,32,FileNameBuffer,1,process / file / registry content
lineage_01305,32,FileNameBuffer,1,process / file / registry content
lineage_01305,36,FileNameBuffer,1,process / file / registry content
lineage_01305,37,FileNameBuffer,1,process / file / registry content
lineage_01305,37,ProcessNameBuffer,1,process / file / registry content
lineage_01305,38,FileNameBuffer,1,process / file / registry content
lineage_01305,38,FileNameBuffer,1,process / file / registry content
lineage_01305,38,ProcessNameBuffer,1,process / file / registry content
lineage_01305,38,ProcessNameBuffer,1,process / file / registry content
lineage_01305,38,FileNameBuffer,1,process / file / registry content
lineage_01305,40,FileNameBuffer,1,process / file / registry content
lineage_01305,40,ProcessNameBuffer,1,process / file / registry content
lineage_04297,4,FileNameBuffer,1,process / file / registry content
lineage_04297,5,FileNameBuffer,1,process / file / registry content
lineage_02135,13,ProcessName,1,process / file / registry content
lineage_02135,13,ProcessName,1,process / file / registry content
lineage_02135,16,ProcessName,1,process / file / registry content
lineage_02135,16,ProcessName,1,process / file / registry content
lineage_02135,16,ProcessName,1,process / file / registry content
lineage_00452,3,Feature_Name,4,system-assigned
lineage_00452,3,Reason,4,system-assigned
lineage_00242,11,_raw,1,process / file / registry content
lineage_03503,2,ModifyingApplication,1,process / file / registry content
lineage_03503,3,ApplicationPath,1,process / file / registry content
lineage_03503,3,ModifyingApplication,1,process / file / registry content
lineage_03503,4,ModifyingApplication,1,process / file / registry content
lineage_03503,5,ApplicationPath,1,process / file / registry content
lineage_03503,5,ModifyingApplication,1,process / file / registry content
lineage_03503,6,ApplicationPath,1,process / file / registry content
lineage_03503,6,ModifyingApplication,1,process / file / registry content
lineage_03503,7,ModifyingApplication,1,process / file / registry content
lineage_03503,8,ModifyingApplication,1,process / file / registry content
lineage_03503,10,ModifyingApplication,1,process / file / registry content
lineage_03503,10,ModifyingApplication,1,process / file / registry content
lineage_03503,17,ApplicationPath,1,process / file / registry content
lineage_03503,20,ApplicationPath,1,process / file / registry content
lineage_03503,20,ModifyingApplication,1,process / file / registry content
lineage_03503,20,ModifyingApplication,1,process / file / registry content
lineage_03503,20,ModifyingApplication,1,process / file / registry content
lineage_03503,20,ApplicationPath,1,process / file / registry content
lineage_03503,20,ApplicationPath,1,process / file / registry content
lineage_03503,22,ApplicationPath,1,process / file / registry content
lineage_03503,22,ApplicationPath,1,process / file / registry content
lineage_03503,22,ModifyingApplication,1,process / file / registry content
lineage_03503,22,ApplicationPath,1,process / file / registry content
lineage_03503,22,ModifyingApplication,1,process / file / registry content
lineage_03503,22,ModifyingApplication,1,process / file / registry content
lineage_03503,22,ModifyingApplication,1,process / file / registry content
lineage_02480,3,ApplicationPath,1,process / file / registry content
lineage_02480,4,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_02480,6,ApplicationPath,1,process / file / registry content
lineage_01123,3,ModifyingApplication,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_01123,9,ApplicationPath,1,process / file / registry content
lineage_00799,2,ModifyingApplication,1,process / file / registry content
lineage_00799,2,ModifyingApplication,1,process / file / registry content
lineage_00799,2,ModifyingApplication,1,process / file / registry content
lineage_00799,2,ModifyingApplication,1,process / file / registry content
lineage_04231,3,ModifyingApplication,1,process / file / registry content
lineage_04231,4,ModifyingApplication,1,process / file / registry content
lineage_04231,7,ModifyingApplication,1,process / file / registry content
lineage_04231,7,ModifyingApplication,1,process / file / registry content
lineage_04231,12,ModifyingApplication,1,process / file / registry content
lineage_04231,17,ModifyingApplication,1,process / file / registry content
lineage_01548,3,Data,1,process / file / registry content
lineage_01548,4,Data,1,process / file / registry content
lineage_02192,6,Data,1,process / file / registry content
lineage_00436,10,ObjectType,4,system-assigned
lineage_00436,11,ObjectType,4,system-assigned
lineage_00436,14,ObjectClass,4,system-assigned
lineage_03695,13,SubjectUserName,3,account identity
lineage_00566,5,SubjectUserName,3,account identity
lineage_03070,4,SubjectUserSid,3,account identity
lineage_00480,10,AllowedToDelegateTo,3,account identity
lineage_00480,28,AllowedToDelegateTo,3,account identity
lineage_01059,14,param1,6,operation parameters
lineage_01059,14,param1,6,operation parameters
lineage_00056,4,SubjectDomainName,3,account identity
lineage_00056,4,SubjectUserName,3,account identity
lineage_00056,9,SubjectUserName,3,account identity
lineage_00056,10,SubjectUserName,3,account identity
lineage_00056,10,SubjectUserName,3,account identity
lineage_04305,23,SubcategoryGuid,4,system-assigned
lineage_01763,11,TargetUserName,3,account identity
lineage_00670,4,ObjectName,1,process / file / registry content
lineage_00670,12,ObjectName,1,process / file / registry content
lineage_01416,3,RelativeTargetName,2,network identity
lineage_01416,5,RelativeTargetName,2,network identity
